Trip/Eats ID,Transaction Timestamp (UTC),Request Date (UTC),Request Time (UTC),Request Date (Local),Request Time (Local),Drop-off Date (UTC),Drop-off Time (UTC),Drop-off Date (Local),Drop-off Time (Local),Request Timezone Offset from UTC,First Name,Last Name,Email,employee name ,Employee ID,Service,City,Distance (mi),Duration (min),PICKUP ZIP,DROP OFF ZIP,Expense Code,Program,Group,Payment Method,Transaction Type,Fare in Local Currency (excl. Taxes),Taxes in Local Currency,Tip in Local Currency,Transaction Amount in Local Currency (incl. Taxes),Local Currency Code,Fare in USD (excl. Taxes),Taxes in USD,Tip in USD,Transaction Amount in USD (incl. Taxes),"Estimated Service and Technology Fee (incl. Taxes, if any) in USD"
5339f59d-fad0-475c-94ff-207e169546f5,8/20/19 0:32,8/20/19,12:13AM,8/19/19,8:13PM,8/20/19,12:30AM,8/19/19,8:30PM,-05:00,Blade,Employee29,Employee29@blyblade.com,Justin_Meltzer,--,Travel | UberX,New York City,1.91,10,"10011, USA","10014, USA",EXP2,I'M RIDING,DEPT - OPS - NY,Monthly Billing,Tip,0,0,3.08,3.08,USD,0,0,3.08,3.08,0
4951c816-e0ef-4e23-afd8-246923e95fc0,8/20/19 0:54,8/19/19,11:26PM,8/19/19,7:26PM,8/20/19,12:54AM,8/19/19,8:54PM,-05:00,Blade,Employee2,Employee2@blyblade.com,Cal_Thompson,--,Travel | Premium SUV,NYC Suburbs,47.41,78,"11937, USA","11772, USA",EXP4,PAX TRAVEL,DEPT - OPS - NY,Monthly Billing,Fare,348.1,0,0,348.1,USD,348.1,0,0,348.1,34.81
4951c816-e0ef-4e23-afd8-246923e95fc0,8/20/19 0:55,8/19/19,11:26PM,8/19/19,7:26PM,8/20/19,12:54AM,8/19/19,8:54PM,-05:00,Blade,Employee2,Employee2@blyblade.com,Cal_Thompson,--,Travel | Premium SUV,NYC Suburbs,47.41,78,"11937, USA","11772, USA",EXP4,PAX TRAVEL,DEPT - OPS - NY,Monthly Billing,Tip,0,0,15.25,15.25,USD,0,0,15.25,15.25,0
baebf65a-95b9-4fb1-bcce-a389d7458e13,8/20/19 1:12,8/20/19,12:56AM,8/19/19,8:56PM,8/20/19,1:12AM,8/19/19,9:12PM,-05:00,Blade,Employee18,Employee18@blyblade.com,Maryanne_Johnson,--,Travel | UberX,New York City,1.73,12,"10011, USA","10016, USA",EXP8,I'M RIDING EARLY/LATE,DEPT - CX,Monthly Billing,Fare,16.04,0,0,16.04,USD,16.04,0,0,16.04,1.6
adf54719-782a-438b-b3d1-9272af76f0df,8/20/19 1:19,8/20/19,12:37AM,8/19/19,8:37PM,8/20/19,1:19AM,8/19/19,9:19PM,-05:00,Blade,Employee23,Employee23@blyblade.com,James_Whaley,--,Travel | UberX,New York City,19.55,30,"10016, USA","10801, USA",EXP2,I'M RIDING,DEPT - FR - NY,Monthly Billing,Fare,72.45,0,0,72.45,USD,72.45,0,0,72.45,7.25
dd2109cc-7d13-45f9-9369-269f98f4f91f,8/20/19 1:27,8/20/19,1:04AM,8/19/19,9:04PM,8/20/19,1:27AM,8/19/19,9:27PM,-05:00,Blade,Employee16,Employee16@blyblade.com,Hunter_Senning,--,Travel | UberXL,NYC Suburbs,6.39,14,"11975, USA","11963, USA",EXP2,I'M RIDING,DEPT - OPS - NY,Monthly Billing,Fare,41.08,0,0,41.08,USD,41.08,0,0,41.08,4.11
50be58ba-0bc3-4eba-9e1a-6117e00a4044,8/20/19 2:29,8/20/19,1:55AM,8/19/19,9:55PM,8/20/19,2:28AM,8/19/19,10:28PM,-05:00,Blade,Employee5,Employee5@blyblade.com,Torey_McNeil,--,Travel | UberX,New York City,9.27,28,"10011, USA","11374, USA",EXP2,I'M RIDING EARLY/LATE,DEPT - OPS - NY,Monthly Billing,Fare,46.23,0,0,46.23,USD,46.23,0,0,46.23,4.62
54dbd40c-195b-4499-abfc-fea9a0a9d32c,8/20/19 3:22,8/20/19,2:56AM,8/19/19,10:56PM,8/20/19,3:22AM,8/19/19,11:22PM,-05:00,Blade,Employee51,Employee51@blyblade.com,Jacqueline_Westbrook,--,Travel | UberX,NYC Suburbs,6.53,22,"11963, USA","11975, USA",EXP2,I'M RIDING,DEPT - CX,Monthly Billing,Fare,22.13,0,0,22.13,USD,22.13,0,0,22.13,2.21
01779e48-b8cb-4f4c-9991-ddd592d68073,8/20/19 10:06,8/20/19,9:41AM,8/20/19,5:41AM,8/20/19,10:06AM,8/20/19,6:06AM,-05:00,Blade,Employee11,Employee11@blyblade.com,Mimi_Grassi,--,Travel | UberX,NYC Suburbs,4.58,9,"11937, USA","11975, USA",EXP2,I'M RIDING,DEPT - CX,Monthly Billing,Fare,26.89,0,0,26.89,USD,26.89,0,0,26.89,2.69
8997a94d-5099-4047-8b77-b54824908716,8/20/19 10:11,8/20/19,9:48AM,8/20/19,5:48AM,8/20/19,10:11AM,8/20/19,6:11AM,-05:00,Blade,Employee46,Employee46@blyblade.com,Ngozi_Kemjika,--,Travel | UberX,New York City,6.8,18,"10030, USA","10011, USA",EXP2,I'M RIDING EARLY/LATE,BLADE - CX + SR CX,Monthly Billing,Fare,19.29,0,0,19.29,USD,19.29,0,0,19.29,1.93
5ce898cf-4f4c-427e-ab13-5ad8e33fd12f,8/20/19 10:45,8/20/19,10:36AM,8/20/19,6:36AM,--,--,--,--,-05:00,Blade,Employee51,Employee51@blyblade.com,Jacqueline_Westbrook,--,Travel | UberX,NYC Suburbs,--,--,"11976, USA","11932, USA",EXP2,I'M RIDING,DEPT - CX,Monthly Billing,Fare,9.69,0,0,9.69,USD,9.69,0,0,9.69,0.97
9f9c1e82-c64b-4b6d-9bc4-52c211a4fb2e,8/20/19 10:59,8/20/19,10:39AM,8/20/19,6:39AM,8/20/19,10:59AM,8/20/19,6:59AM,-05:00,Blade,Employee47,Employee47@blyblade.com,Amanda_Soucy,--,Travel | UberX,New York City,2.86,15,"10036, USA","10010, USA",EXP2,I'M RIDING EARLY/LATE,DEPT - CX,Monthly Billing,Fare,10.98,0,0,10.98,USD,10.98,0,0,10.98,1.1
17834b07-58dc-4d3a-a54e-1e8a2a6d57de,8/20/19 12:08,8/20/19,11:57AM,8/20/19,7:57AM,8/20/19,12:08PM,8/20/19,8:08AM,-05:00,Blade,Employee15,Employee15@blyblade.com,Jess_Rooney,--,Travel | UberX Diamond,New York City,1.15,5,ted States,"10004, USA",EXP2,I'M RIDING,DEPT - CX,Monthly Billing,Fare,11.89,0,0,11.89,USD,11.89,0,0,11.89,1.19
53c48496-c226-4e51-91b4-a2d94aa32950,8/20/19 12:11,8/19/19,11:05PM,8/19/19,7:05PM,8/19/19,11:19PM,8/19/19,7:19PM,-05:00,Blade,Employee4,Employee4@blyblade.com,Oksana_Orlov,--,Travel | UberX Diamond,New York City,4.05,10,"10016, USA","10038, USA",EXP2,I'M RIDING,DEPT - CX,Monthly Billing,Tip,0,0,1.03,1.03,USD,0,0,1.03,1.03,0
7b6f9d49-417c-41ac-8c45-45e2692855d2,8/20/19 12:25,8/20/19,12:12PM,8/20/19,8:12AM,8/20/19,12:25PM,8/20/19,8:25AM,-05:00,Blade,Employee4,Employee4@blyblade.com,Oksana_Orlov,--,Travel | UberX Diamond,New York City,3.91,9,"10038, USA","10016, USA",EXP2,I'M RIDING,DEPT - CX,Monthly Billing,Fare,18.67,0,0,18.67,USD,18.67,0,0,18.67,1.87
5f73608e-648d-4eb8-8d47-718c575e246b,8/20/19 12:35,8/20/19,12:10PM,8/20/19,8:10AM,8/20/19,12:34PM,8/20/19,8:34AM,-05:00,Blade,Employee7,Employee7@blyblade.com,Jack_Oneill,--,Travel | UberX,NYC Suburbs,2.46,11,"11975, USA","11937, USA",EXP2,I'M RIDING,DEPT - OPS - NY,Monthly Billing,Fare,18.01,0,0,18.01,USD,18.01,0,0,18.01,1.8
7e197653-280e-4463-9809-414209cb2e92,8/20/19 12:59,8/20/19,12:34PM,8/20/19,8:34AM,8/20/19,12:59PM,8/20/19,8:59AM,-05:00,Blade,Employee47,Employee47@blyblade.com,Amanda_Soucy,--,Travel | UberX,New York City,2.58,20,"10010, USA","10014, USA",EXP2,I'M RIDING,DEPT - CX,Monthly Billing,Fare,12.69,0,0,12.69,USD,12.69,0,0,12.69,1.27
7e197653-280e-4463-9809-414209cb2e92,8/20/19 12:59,8/20/19,12:34PM,8/20/19,8:34AM,8/20/19,12:59PM,8/20/19,8:59AM,-05:00,Blade,Employee47,Employee47@blyblade.com,Amanda_Soucy,--,Travel | UberX,New York City,2.58,20,"10010, USA","10014, USA",EXP2,I'M RIDING,DEPT - CX,Monthly Billing,Tip,0,0,3.08,3.08,USD,0,0,3.08,3.08,0
98a7f0eb-df52-4a5c-9b30-c98807e24209,8/20/19 13:26,8/20/19,12:55PM,8/20/19,8:55AM,8/20/19,1:26PM,8/20/19,9:26AM,-05:00,Blade,Employee22,Employee22@blyblade.com,Lee_Gold,--,Travel | UberX Diamond,New York City,2.15,25,"10016, USA","10011, USA",EXP8,I'M RIDING,DEPT - OPS - NY,Monthly Billing,Fare,25.35,0,0,25.35,USD,25.35,0,0,25.35,2.54
7717cc74-ad25-490a-b1d1-1bd6a89ee31b,8/20/19 14:08,8/20/19,1:51PM,8/20/19,9:51AM,8/20/19,2:08PM,8/20/19,10:08AM,-05:00,Blade,Employee38,Employee38@blyblade.com,Evan_Licht,--,Travel | UberX Diamond,New York City,3.4,14,"10128, USA","10016, USA",EXP9,I'M RIDING,BLADE - CORP,Monthly Billing,Fare,20.34,0,0,20.34,USD,20.34,0,0,20.34,2.03
7e23893b-c585-43b1-ac65-f0f15cbd7f9b,8/20/19 14:43,8/20/19,1:58PM,8/20/19,9:58AM,8/20/19,2:42PM,8/20/19,10:42AM,-05:00,Blade,Employee5,Employee5@blyblade.com,Torey_McNeil,--,Travel | UberX,New York City,9.38,40,"11374, USA","10011, USA",EXP2,I'M RIDING,DEPT - OPS - NY,Monthly Billing,Fare,53.07,0,0,53.07,USD,53.07,0,0,53.07,5.31
7b6f9d49-417c-41ac-8c45-45e2692855d2,8/20/19 14:49,8/20/19,12:12PM,8/20/19,8:12AM,8/20/19,12:25PM,8/20/19,8:25AM,-05:00,Blade,Employee4,Employee4@blyblade.com,Oksana_Orlov,--,Travel | UberX Diamond,New York City,3.91,9,"10038, USA","10016, USA",EXP2,I'M RIDING,DEPT - CX,Monthly Billing,Tip,0,0,1.03,1.03,USD,0,0,1.03,1.03,0
a1c677ef-6658-4fcc-88ad-9a73e5389eed,8/20/19 15:01,8/20/19,2:37PM,8/20/19,10:37AM,8/20/19,3:01PM,8/20/19,11:01AM,-05:00,Blade,Employee16,Employee16@blyblade.com,Hunter_Senning,--,Travel | UberX Diamond,New York City,2.88,19,"10009, USA","10001, USA",EXP2,I'M RIDING,DEPT - OPS - NY,Monthly Billing,Fare,31.52,0,0,31.52,USD,31.52,0,0,31.52,3.15
aca31275-dc73-4641-9b99-e832c87b0b5b,8/20/19 15:22,8/20/19,2:54PM,8/20/19,10:54AM,8/20/19,3:21PM,8/20/19,11:21AM,-05:00,Blade,Employee46,Employee46@blyblade.com,Ngozi_Kemjika,--,Travel | UberX,New York City,2.19,25,"10011, USA","10016, USA",EXP2,I'M RIDING,BLADE - CX + SR CX,Monthly Billing,Fare,19.8,0,0,19.8,USD,19.8,0,0,19.8,1.98
b18dc709-2024-4b16-8e21-03501fc326a5,8/20/19 15:23,8/20/19,2:40PM,8/20/19,10:40AM,8/20/19,3:23PM,8/20/19,11:23AM,-05:00,Blade,Employee51,Employee51@blyblade.com,Jacqueline_Westbrook,--,Travel | UberX,New York City,3.35,33,"10010, USA","10011, USA",EXP2,I'M RIDING,DEPT - CX,Monthly Billing,Fare,32.61,0,0,32.61,USD,32.61,0,0,32.61,3.26
e5d8eec6-691a-52d4-b27d-8b1cbcceb8ff,8/20/19 15:49,8/20/19,3:11PM,8/20/19,11:11AM,8/20/19,3:49PM,8/20/19,11:49AM,-05:00,Blade,Employee46,Employee46@blyblade.com,Ngozi_Kemjika,--,Eats,New York City,2.42,38,"10016, USA","10016, USA",--,Blade - Lunch Policy,BLADE - CX + SR CX,Monthly Billing,Fare and Tip,16.89,0,2,16.89,USD,16.89,0,2,16.89,1.69
4951c816-e0ef-4e23-afd8-246923e95fc0,8/20/19 16:47,8/19/19,11:26PM,8/19/19,7:26PM,8/20/19,12:54AM,8/19/19,8:54PM,-05:00,Blade,Employee2,Employee2@blyblade.com,Cal_Thompson,--,Travel | Premium SUV,NYC Suburbs,47.41,78,"11937, USA","11772, USA",EXP4,PAX TRAVEL,DEPT - OPS - NY,Monthly Billing,Adjustment,-348.1,0,0,-348.1,USD,-348.1,0,0,-348.1,-34.81
ff0a261f-2f4a-4d24-8a4f-e4ae99df4d46,8/20/19 17:25,8/20/19,5:17PM,8/20/19,1:17PM,--,--,--,--,-05:00,Blade,Employee4,Employee4@blyblade.com,Oksana_Orlov,--,Travel | UberX Diamond,New York City,--,--,"10010, USA","10016, USA",EXP3,PRODUCT RIDING,DEPT - CX,Monthly Billing,Fare,5.44,0,0,5.44,USD,5.44,0,0,5.44,0.54
50000192-79cd-5db5-b1f6-438f74d0c0cd,8/20/19 17:34,8/20/19,4:37PM,8/20/19,12:37PM,8/20/19,5:34PM,8/20/19,1:34PM,-05:00,Blade,Employee7,Employee7@blyblade.com,Jack_Oneill,--,Eats,New York City,1.29,57,"10001, USA","10001, USA",--,Blade - Lunch Policy,DEPT - OPS - NY,Monthly Billing,Fare and Tip,19.64,0,2,19.64,USD,19.64,0,2,19.64,1.96
bebe41ea-cfe9-45c5-8081-96cc16f560f5,8/20/19 17:43,8/20/19,5:25PM,8/20/19,1:25PM,8/20/19,5:43PM,8/20/19,1:43PM,-05:00,Blade,Employee4,Employee4@blyblade.com,Oksana_Orlov,--,Travel | UberX Diamond,New York City,4.76,15,"10016, USA","10004, USA",EXP3,PRODUCT RIDING,DEPT - CX,Monthly Billing,Fare,17.53,0,0,17.53,USD,17.53,0,0,17.53,1.75
5d1f249e-d423-5f38-99c6-43a67ca63c0f,8/20/19 18:08,8/20/19,5:31PM,8/20/19,1:31PM,8/20/19,6:08PM,8/20/19,2:08PM,-05:00,Blade,Employee47,Employee47@blyblade.com,Amanda_Soucy,--,Eats,New York City,1.08,36,"10001, USA","10001, USA",--,Blade - Lunch Policy,DEPT - CX,Monthly Billing,Fare and Tip,19.21,0,2.32,19.21,USD,19.21,0,2.32,19.21,1.92
322951a4-020b-4e16-8403-2e691addf8d3,8/20/19 18:44,8/20/19,6:22PM,8/20/19,2:22PM,8/20/19,6:43PM,8/20/19,2:43PM,-05:00,Blade,Employee18,Employee18@blyblade.com,Maryanne_Johnson,--,Travel | UberX,New York City,2.44,18,"10016, USA","10011, USA",EXP3,PRODUCT RIDING,DEPT - CX,Monthly Billing,Fare,21.94,0,0,21.94,USD,21.94,0,0,21.94,2.19
20fc8939-3538-50da-bcae-44106bff5060,8/20/19 18:57,8/20/19,6:23PM,8/20/19,2:23PM,8/20/19,6:57PM,8/20/19,2:57PM,-05:00,Blade,Employee16,Employee16@blyblade.com,Hunter_Senning,--,Eats,New York City,2.14,34,"10011, USA","10011, USA",--,Blade - Lunch Policy,DEPT - OPS - NY,Monthly Billing,Fare,19.57,0,0,19.57,USD,19.57,0,0,19.57,1.96
a984aedd-f4cd-51ec-971d-701184a90080,8/20/19 19:40,8/20/19,4:39PM,8/20/19,12:39PM,8/20/19,7:40PM,8/20/19,3:40PM,-05:00,Blade,Employee6,Employee6@blyblade.com,Matthew_Brody,--,Eats,New York City,0.4,180,"10011, USA","10011, USA",--,Blade - Lunch Policy,DEPT - OPS - NY,Monthly Billing,Fare,15.68,0,0,15.68,USD,15.68,0,0,15.68,1.57
0c29f2ff-282d-5197-b0bb-299146db6425,8/20/19 20:34,8/20/19,7:47PM,8/20/19,3:47PM,8/20/19,8:34PM,8/20/19,4:34PM,-05:00,Blade,Employee18,Employee18@blyblade.com,Maryanne_Johnson,--,Eats,New York City,1.06,46,"10011, USA","10011, USA",--,Blade - Lunch Policy,DEPT - CX,Monthly Billing,Fare and Tip,18.89,0,1,18.89,USD,18.89,0,1,18.89,1.89
001554ab-8251-44f8-b9c6-bd65b60994a3,8/20/19 21:42,8/20/19,8:29PM,8/20/19,4:29PM,8/20/19,9:42PM,8/20/19,5:42PM,-05:00,Blade,Employee11,Employee11@blyblade.com,Mimi_Grassi,--,Travel | Premium SUV,NYC Suburbs,18.13,69,"11937, USA","11968, USA",EXP4,PAX TRAVEL,DEPT - CX,Monthly Billing,Fare,140.28,0,0,140.28,USD,140.28,0,0,140.28,14.03
79b29350-7ff9-4aa0-aa85-07b243373ba7,8/20/19 22:19,8/20/19,9:51PM,8/20/19,5:51PM,8/20/19,10:19PM,8/20/19,6:19PM,-05:00,Blade,Employee18,Employee18@blyblade.com,Maryanne_Johnson,--,Travel | UberX,New York City,2.36,23,"10011, USA","10016, USA",EXP8,I'M RIDING,DEPT - CX,Monthly Billing,Fare,18.12,0,0,18.12,USD,18.12,0,0,18.12,1.81
55b3a558-46dd-40f5-8522-beb76ac7f062,8/20/19 22:39,8/20/19,10:18PM,8/20/19,6:18PM,8/20/19,10:39PM,8/20/19,6:39PM,-05:00,Blade,Employee38,Employee38@blyblade.com,Evan_Licht,--,Travel | UberX Diamond,New York City,3.87,20,"10003, USA","10075, USA",EXP9,I'M RIDING,BLADE - CORP,Monthly Billing,Fare,23.97,0,0,23.97,USD,23.97,0,0,23.97,2.4
f872f964-bd4b-4dbc-ba45-bc93c3c92844,8/20/19 22:47,8/20/19,10:24PM,8/20/19,6:24PM,8/20/19,10:47PM,8/20/19,6:47PM,-05:00,Blade,Employee14,Employee14@blyblade.com,Bowie_Tam,--,Travel | Black SUV,New York City,4.55,16,"11430, USA","11430, USA",EXP5,PAX TRAVEL,DEPT - OPS - NY,Monthly Billing,Fare,57.7,0,0,57.7,USD,57.7,0,0,57.7,5.77
1d061a3a-b318-4c7a-ac81-76824ab5014e,8/20/19 23:33,8/20/19,11:20PM,8/20/19,7:20PM,8/20/19,11:32PM,8/20/19,7:32PM,-05:00,Blade,Employee16,Employee16@blyblade.com,Hunter_Senning,--,Travel | UberX Diamond,New Jersey,1.76,6,"07086, USA","07086, USA",EXP2,I'M RIDING,DEPT - OPS - NY,Monthly Billing,Fare,7.8,0,0,7.8,USD,7.8,0,0,7.8,0.78
09ba3399-6d47-49c0-a6c4-918095f8b5a9,8/20/19 23:59,8/20/19,11:26PM,8/20/19,7:26PM,8/20/19,11:58PM,8/20/19,7:58PM,-05:00,Blade,Employee22,Employee22@blyblade.com,Lee_Gold,--,Travel | UberX Diamond,New York City,2.95,26,"10001, USA","10016, USA",EXP8,I'M RIDING,DEPT - OPS - NY,Monthly Billing,Fare,24.8,0,0,24.8,USD,24.8,0,0,24.8,2.48
f106024f-c5f5-480d-860e-5a07e56224c9,8/21/19 1:08,8/21/19,12:58AM,8/20/19,8:58PM,8/21/19,1:08AM,8/20/19,9:08PM,-05:00,Blade,Employee47,Employee47@blyblade.com,Amanda_Soucy,--,Travel | UberX,New York City,1.65,7,"10011, USA","10036, USA",EXP2,I'M RIDING EARLY/LATE,DEPT - CX,Monthly Billing,Fare,5.38,0,0,5.38,USD,5.38,0,0,5.38,0.54
c569c49f-fceb-4faa-ac21-66a59b42cc75,8/21/19 2:59,8/21/19,2:43AM,8/20/19,10:43PM,8/21/19,2:59AM,8/20/19,10:59PM,-05:00,Blade,Employee19,Employee19@blyblade.com,Gil_Adler,--,Travel | Black SUV,New York City,1.96,11,"10011, USA","10011, USA",EXP2,PAX TRAVEL,DEPT - CORP - NY,Monthly Billing,Fare,39.36,0,0,39.36,USD,39.36,0,0,39.36,3.94
ca3763ab-c466-445e-9cc5-fcd9692909b3,8/21/19 3:38,8/21/19,3:01AM,8/20/19,11:01PM,8/21/19,3:38AM,8/20/19,11:38PM,-05:00,Blade,Employee5,Employee5@blyblade.com,Torey_McNeil,--,Travel | UberX Diamond,New York City,9.26,31,"10011, USA","11374, USA",EXP2,I'M RIDING EARLY/LATE,DEPT - OPS - NY,Monthly Billing,Fare,45.35,0,0,45.35,USD,45.35,0,0,45.35,4.54
32ac1abd-eeb6-488e-8c80-60819d60a005,8/21/19 10:15,8/21/19,9:39AM,8/21/19,5:39AM,8/21/19,10:15AM,8/21/19,6:15AM,-05:00,Blade,Employee3,Employee3@blyblade.com,Esjona_Kadiu,--,Travel | UberX Diamond,New York City,12.23,31,"11214, USA","10001, USA",EXP2,I'M RIDING EARLY/LATE,DEPT - CX,Monthly Billing,Fare,56.81,0,0,56.81,USD,56.81,0,0,56.81,5.68
52d857ae-7bd1-4475-bad5-9f29015d9a4c,8/21/19 10:33,8/21/19,10:14AM,8/21/19,6:14AM,8/21/19,10:33AM,8/21/19,6:33AM,-05:00,Blade,Employee13,Employee13@blyblade.com,Evelyn_Pelczar,--,Travel | UberX Diamond,New York City,3.82,14,"11211, USA","10010, USA",EXP2,I'M RIDING EARLY/LATE,DEPT - CX,Monthly Billing,Fare,20.54,0,0,20.54,USD,20.54,0,0,20.54,2.05
3105de5b-c13d-4522-96e7-300c2ab7a409,8/21/19 11:28,8/21/19,11:17AM,8/21/19,7:17AM,8/21/19,11:28AM,8/21/19,7:28AM,-05:00,Blade,Employee4,Employee4@blyblade.com,Oksana_Orlov,--,Travel | UberX Diamond,New York City,3.92,8,"10038, USA","10016, USA",EXP2,I'M RIDING,DEPT - CX,Monthly Billing,Fare,17.15,0,0,17.15,USD,17.15,0,0,17.15,1.72
0abf754c-3bbf-48e4-b7ca-bab814f741d7,8/21/19 12:17,8/21/19,11:40AM,8/21/19,7:40AM,8/21/19,12:17PM,8/21/19,8:17AM,-05:00,Blade,Employee36,Employee36@blyblade.com,Jacob_Gibson,--,Travel | UberX,New York City,6.45,32,"11206, USA","10016, USA",EXP2,I'M RIDING,DEPT - FR - NY,Monthly Billing,Tip,0,0,5.57,5.57,USD,0,0,5.57,5.57,0
0abf754c-3bbf-48e4-b7ca-bab814f741d7,8/21/19 12:18,8/21/19,11:40AM,8/21/19,7:40AM,8/21/19,12:17PM,8/21/19,8:17AM,-05:00,Blade,Employee36,Employee36@blyblade.com,Jacob_Gibson,--,Travel | UberX,New York City,6.45,32,"11206, USA","10016, USA",EXP2,I'M RIDING,DEPT - FR - NY,Monthly Billing,Fare,36.24,0,0,36.24,USD,36.24,0,0,36.24,3.62
b4de982d-92e3-4d06-8eac-8678290413e4,8/21/19 13:30,8/21/19,12:42PM,8/21/19,8:42AM,8/21/19,1:29PM,8/21/19,9:29AM,-05:00,Blade,Employee45,Employee45@blyblade.com,Joseph_Meyer,--,Travel | UberX,New York City,6.21,44,"11222, USA","10001, USA",EXP8,I'M RIDING,DEPT - CORP - NY,Monthly Billing,Fare,37.44,0,0,37.44,USD,37.44,0,0,37.44,3.74
60ecffca-f1e5-4cdb-a1b8-5e30ca9da437,8/21/19 13:43,8/21/19,12:56PM,8/21/19,8:56AM,8/21/19,1:43PM,8/21/19,9:43AM,-05:00,Blade,Employee5,Employee5@blyblade.com,Torey_McNeil,--,Travel | UberX Diamond,New York City,9.37,42,"11374, USA","10001, USA",EXP2,I'M RIDING,DEPT - OPS - NY,Monthly Billing,Fare,51.81,0,0,51.81,USD,51.81,0,0,51.81,5.18
dbb53323-bfca-4c80-ac7e-6e552a815fee,8/21/19 13:47,8/21/19,1:21PM,8/21/19,9:21AM,8/21/19,1:47PM,8/21/19,9:47AM,-05:00,Blade,Employee51,Employee51@blyblade.com,Jacqueline_Westbrook,--,Travel | UberX,New York City,2.05,19,"10036, USA","10016, USA",EXP2,I'M RIDING,DEPT - CX,Monthly Billing,Fare,29.58,0,0,29.58,USD,29.58,0,0,29.58,2.96
257aa2b0-988f-4889-bf2a-5461a30c66ef,8/21/19 14:38,8/21/19,1:53PM,8/21/19,9:53AM,8/21/19,2:37PM,8/21/19,10:37AM,-05:00,Blade,Employee2,Employee2@blyblade.com,Cal_Thompson,--,Travel | Black SUV,New York City,9.63,34,"10011, USA","10022, USA",EXP4,PAX TRAVEL,DEPT - OPS - NY,Monthly Billing,Fare,81.56,0,0,81.56,USD,81.56,0,0,81.56,8.16
d1bbbaa7-ac50-5a85-be28-78a0de6458cb,8/21/19 16:12,8/21/19,3:47PM,8/21/19,11:47AM,8/21/19,4:12PM,8/21/19,12:12PM,-05:00,Blade,Employee4,Employee4@blyblade.com,Oksana_Orlov,--,Eats,New York City,0.91,24,"10016, USA","10016, USA",--,Blade - Lunch Policy,DEPT - CX,Monthly Billing,Fare and Tip,17.22,0,2.5,17.22,USD,17.22,0,2.5,17.22,1.72
60c0f90b-86fd-450c-bac8-7ecc0d290adb,8/21/19 16:18,8/21/19,3:52PM,8/21/19,11:52AM,8/21/19,4:18PM,8/21/19,12:18PM,-05:00,Blade,Employee7,Employee7@blyblade.com,Jack_Oneill,--,Travel | UberX,New York City,3.04,24,"10009, USA","10001, USA",EXP2,I'M RIDING,DEPT - OPS - NY,Monthly Billing,Fare,28.62,0,0,28.62,USD,28.62,0,0,28.62,2.86
183a73ef-0b53-5720-8b7d-973f7bbfb686,8/21/19 16:19,8/21/19,4:03PM,8/21/19,12:03PM,8/21/19,4:19PM,8/21/19,12:19PM,-05:00,Blade,Employee16,Employee16@blyblade.com,Hunter_Senning,--,Eats,New York City,0.48,16,"10011, USA","10011, USA",--,Blade - Lunch Policy,DEPT - OPS - NY,Monthly Billing,Fare,17.94,0,0,17.94,USD,17.94,0,0,17.94,1.79
57627f20-f947-4711-80a8-6ea9ffa02475,8/21/19 16:47,8/21/19,4:27PM,8/21/19,12:27PM,8/21/19,4:46PM,8/21/19,12:46PM,-05:00,Blade,Employee14,Employee14@blyblade.com,Bowie_Tam,--,Travel | Black SUV,New York City,4.58,13,"11430, USA","11430, USA",EXP5,PAX TRAVEL,DEPT - OPS - NY,Monthly Billing,Fare,53.87,0,0,53.87,USD,53.87,0,0,53.87,5.39
63960bb6-2738-54d8-9a27-b20e0fedf063,8/21/19 17:11,8/21/19,4:48PM,8/21/19,12:48PM,8/21/19,5:11PM,8/21/19,1:11PM,-05:00,Blade,Employee3,Employee3@blyblade.com,Esjona_Kadiu,--,Eats,New York City,1.03,22,"10011, USA","10011, USA",--,Blade - Lunch Policy,DEPT - CX,Monthly Billing,Fare,21.63,0,0,20,USD,21.63,0,0,20,2
f9ed7545-16f9-4058-a92c-553f1f7160f8,8/21/19 18:01,8/21/19,5:36PM,8/21/19,1:36PM,8/21/19,6:01PM,8/21/19,2:01PM,-05:00,Blade,Employee34,Employee34@blyblade.com,Jose_Ramon-Batista,--,Travel | UberX,New York City,3.15,23,"10011, USA","10016, USA",EXP8,I'M RIDING,DEPT - CORP - NY,Monthly Billing,Fare,27.24,0,0,27.24,USD,27.24,0,0,27.24,2.72
69b2f987-f7c2-468e-b3cb-e132717c9923,8/21/19 18:15,8/21/19,5:23PM,8/21/19,1:23PM,8/21/19,6:15PM,8/21/19,2:15PM,-05:00,Blade,Employee51,Employee51@blyblade.com,Jacqueline_Westbrook,--,Travel | UberX,New York City,2.38,31,"10016, USA","10011, USA",EXP2,I'M RIDING,DEPT - CX,Monthly Billing,Fare,38.66,0,0,38.66,USD,38.66,0,0,38.66,3.87
77aa1785-f9a3-4fd0-8a71-8c08a52b4651,8/21/19 18:51,8/21/19,6:31PM,8/21/19,2:31PM,8/21/19,6:51PM,8/21/19,2:51PM,-05:00,Blade,Employee34,Employee34@blyblade.com,Jose_Ramon-Batista,--,Travel | UberX,New York City,2.2,17,"10016, USA","10011, USA",EXP8,I'M RIDING,DEPT - CORP - NY,Monthly Billing,Fare,22.4,0,0,22.4,USD,22.4,0,0,22.4,2.24
